Time Scale; Number of Packets; Total data; 
461; 948918; 47583970.000000; 
462; 918395; 46032571.000000; 
463; 917342; 45989214.000000; 
464; 918392; 46023538.000000; 
465; 918281; 46025584.000000; 
466; 924216; 46329956.000000; 
467; 921066; 46166045.000000; 
468; 919638; 46079675.000000; 
469; 914536; 45836738.000000; 
470; 919578; 46090979.000000; 
471; 923882; 46305307.000000; 
472; 918549; 46025273.000000; 
473; 923006; 46258188.000000; 
474; 919411; 46084860.000000; 
475; 923706; 46288705.000000; 
476; 921908; 46201698.000000; 
477; 921400; 46189481.000000; 
478; 917133; 45973674.000000; 
479; 914978; 45855869.000000; 
480; 925035; 46349777.000000; 
481; 923857; 46312130.000000; 
482; 924242; 46319163.000000; 
483; 919700; 46100029.000000; 
484; 947860; 47504336.000000; 
485; 948318; 47517789.000000; 
486; 931496; 46672390.000000; 
487; 922180; 46214444.000000; 
488; 922257; 46231956.000000; 
489; 923126; 46267485.000000; 
490; 922772; 46241542.000000; 
491; 918986; 46047341.000000; 
492; 920316; 46121477.000000; 
493; 917066; 45964766.000000; 
494; 922444; 46228657.000000; 
495; 922416; 46242631.000000; 
496; 921784; 46191209.000000; 
497; 918967; 46070983.000000; 
498; 912326; 45725234.000000; 
499; 918126; 46026871.000000; 
500; 923649; 46296534.000000; 
501; 921866; 46179489.000000; 
502; 925261; 46377387.000000; 
503; 919716; 46111027.000000; 
504; 918556; 46033146.000000; 
505; 917804; 45996329.000000; 
506; 917697; 46001749.000000; 
507; 922109; 46232329.000000; 
508; 937290; 46988607.000000; 
509; 942615; 47235253.000000; 
510; 940806; 47160178.000000; 
511; 923281; 46265579.000000; 
512; 924398; 46332024.000000; 
513; 923777; 46306080.000000; 
514; 922679; 46239989.000000; 
515; 922916; 46283119.000000; 
516; 923203; 46290712.000000; 
517; 924572; 46342048.000000; 
518; 918034; 46025201.000000; 
519; 922528; 46233576.000000; 
520; 920713; 46142965.000000; 
521; 918711; 46054506.000000; 
522; 918918; 46047882.000000; 
523; 922435; 46236519.000000; 
524; 922882; 46260826.000000; 
525; 919368; 46076219.000000; 
526; 916461; 45942620.000000; 
527; 920280; 46116170.000000; 
528; 926601; 46442657.000000; 
529; 923257; 46294467.000000; 
530; 924108; 46320292.000000; 
531; 924611; 46349008.000000; 
532; 931502; 46676715.000000; 
533; 945485; 47394038.000000; 
534; 948226; 47521820.000000; 
535; 919548; 46088931.000000; 
536; 919199; 46065676.000000; 
537; 923455; 46297086.000000; 
538; 920808; 46154341.000000; 
539; 917651; 45985367.000000; 
540; 918301; 46029166.000000; 
541; 917133; 45965002.000000; 
542; 922402; 46236127.000000; 
543; 923275; 46264062.000000; 
544; 923596; 46299822.000000; 
545; 925021; 46368773.000000; 
546; 923829; 46302108.000000; 
547; 924637; 46327581.000000; 
548; 927781; 46502812.000000; 
549; 921908; 46221478.000000; 
550; 924698; 46346723.000000; 
551; 920986; 46159250.000000; 
552; 919293; 46077193.000000; 
553; 921794; 46225784.000000; 
554; 921614; 46190309.000000; 
555; 918675; 46053541.000000; 
556; 925222; 46368036.000000; 
557; 945474; 47382901.000000; 
558; 946732; 47441661.000000; 
559; 928536; 46545324.000000; 
560; 919421; 46085993.000000; 
561; 922880; 46267281.000000; 
562; 922994; 46266509.000000; 
563; 917602; 45995931.000000; 
564; 923427; 46286118.000000; 
565; 924143; 46310176.000000; 
566; 922748; 46242385.000000; 
567; 915949; 45899038.000000; 
568; 922984; 46271396.000000; 
569; 923660; 46310794.000000; 
570; 924577; 46342285.000000; 
571; 923027; 46273125.000000; 
572; 922633; 46243616.000000; 
573; 923774; 46295573.000000; 
574; 920475; 46142469.000000; 
575; 885326; 44378772.000000; 
576; 915179; 45862199.000000; 
577; 920661; 46136029.000000; 
578; 913538; 45792060.000000; 
579; 925694; 46390629.000000; 
580; 920792; 46144378.000000; 
581; 933111; 46756484.000000; 
582; 947313; 47488822.000000; 
583; 944113; 47311251.000000; 
584; 920050; 46106953.000000; 
585; 919729; 46100840.000000; 
586; 920222; 46134381.000000; 
587; 924174; 46319220.000000; 
588; 924436; 46321250.000000; 
589; 922224; 46225846.000000; 
590; 919498; 46085565.000000; 
591; 923304; 46272547.000000; 
592; 919379; 46084273.000000; 
593; 920280; 46117124.000000; 
594; 925065; 46352976.000000; 
595; 925210; 46355465.000000; 
596; 923965; 46317723.000000; 
597; 920877; 46149830.000000; 
598; 925482; 46384590.000000; 
599; 920148; 46107637.000000; 
600; 922728; 46242128.000000; 
601; 921611; 46192005.000000; 
602; 921763; 46189130.000000; 
603; 924942; 46369555.000000; 
604; 921211; 46170224.000000; 
605; 921394; 46190933.000000; 
606; 945701; 47398441.000000; 
607; 947438; 47488335.000000; 
608; 927808; 46505413.000000; 
609; 921612; 46176053.000000; 
610; 922145; 46211380.000000; 
611; 923153; 46279391.000000; 
612; 922794; 46256921.000000; 
613; 922835; 46246226.000000; 
614; 922929; 46262558.000000; 
615; 925143; 46389761.000000; 
616; 923931; 46302712.000000; 
617; 922100; 46219177.000000; 
618; 921507; 46184766.000000; 
619; 923210; 46271097.000000; 
620; 920900; 46161706.000000; 
621; 921892; 46201048.000000; 
622; 925127; 46373062.000000; 
623; 923173; 46282378.000000; 
624; 921632; 46218648.000000; 
625; 919492; 46089047.000000; 
626; 919234; 46072125.000000; 
627; 919011; 46068204.000000; 
628; 924592; 46339749.000000; 
629; 923751; 46303866.000000; 
630; 939150; 47060947.000000; 
631; 945860; 47407886.000000; 
632; 937771; 47006294.000000; 
633; 922392; 46233281.000000; 
634; 924747; 46364048.000000; 
635; 925718; 46381800.000000; 
636; 924941; 46359519.000000; 
637; 922271; 46245254.000000; 
638; 921824; 46200962.000000; 
639; 912879; 45762137.000000; 
640; 920191; 46114286.000000; 
641; 922017; 46215064.000000; 
642; 925529; 46385434.000000; 
643; 923528; 46287949.000000; 
644; 917618; 45993345.000000; 
645; 919985; 46117647.000000; 
646; 921409; 46184755.000000; 
647; 919736; 46091315.000000; 
648; 923792; 46301357.000000; 
649; 923559; 46288288.000000; 
650; 925126; 46372979.000000; 
651; 924095; 46309684.000000; 
652; 916499; 45937367.000000; 
653; 917742; 46003488.000000; 
654; 933022; 46768497.000000; 
655; 945483; 47372968.000000; 
656; 949086; 47570488.000000; 
657; 918797; 46059582.000000; 
658; 921799; 46207231.000000; 
659; 919820; 46099538.000000; 
660; 922196; 46225074.000000; 
661; 921565; 46204561.000000; 
662; 922187; 46231515.000000; 
663; 924492; 46337280.000000; 
664; 922836; 46256105.000000; 
665; 925182; 46356557.000000; 
666; 920135; 46111617.000000; 
667; 922161; 46221008.000000; 
668; 920208; 46133570.000000; 
669; 923583; 46300204.000000; 
670; 920109; 46123947.000000; 
671; 924507; 46336398.000000; 
672; 923808; 46303472.000000; 
673; 925587; 46384339.000000; 
674; 921791; 46206290.000000; 
675; 919819; 46087387.000000; 
676; 922659; 46251510.000000; 
677; 919635; 46109685.000000; 
678; 922692; 46251233.000000; 
679; 944170; 47324658.000000; 
680; 945842; 47418713.000000; 
681; 931939; 46700315.000000; 
682; 913252; 45779410.000000; 
683; 920126; 46115765.000000; 
684; 922308; 46231065.000000; 
685; 922002; 46192080.000000; 
686; 923316; 46284512.000000; 
687; 920368; 46132975.000000; 
688; 921898; 46192325.000000; 
689; 918592; 46029538.000000; 
690; 923135; 46275309.000000; 
691; 918574; 46033572.000000; 
692; 916642; 45938374.000000; 
693; 924124; 46321761.000000; 
694; 921724; 46206396.000000; 
695; 923662; 46286193.000000; 
696; 921593; 46187142.000000; 
697; 917573; 45985875.000000; 
698; 912548; 45744839.000000; 
699; 919158; 46066849.000000; 
700; 924702; 46351951.000000; 
701; 921827; 46189060.000000; 
702; 920726; 46138334.000000; 
703; 933212; 46757836.000000; 
704; 945276; 47384795.000000; 
705; 943064; 47258432.000000; 
706; 923008; 46264404.000000; 
707; 921605; 46184691.000000; 
708; 927258; 46461097.000000; 
709; 918385; 46027316.000000; 
710; 923193; 46267863.000000; 
711; 919585; 46096558.000000; 
712; 923286; 46274668.000000; 
713; 923954; 46314317.000000; 
714; 922423; 46237468.000000; 
715; 922064; 46211456.000000; 
716; 922807; 46263707.000000; 
717; 919178; 46053861.000000; 
718; 919111; 46055388.000000; 
719; 921928; 46219942.000000; 
720; 918627; 46042345.000000; 
721; 921919; 46199328.000000; 
722; 922281; 46229090.000000; 
723; 921850; 46230194.000000; 
724; 924400; 46329916.000000; 
725; 922277; 46223825.000000; 
726; 920511; 46138094.000000; 
727; 923959; 46309133.000000; 
728; 947206; 47472254.000000; 
729; 949363; 47576872.000000; 
730; 926025; 46429334.000000; 
731; 921156; 46168778.000000; 
732; 919032; 46093437.000000; 
733; 921842; 46209948.000000; 
734; 923381; 46276015.000000; 
735; 920097; 46131944.000000; 
736; 923993; 46305343.000000; 
737; 920966; 46163748.000000; 
738; 924582; 46336350.000000; 
739; 919198; 46060351.000000; 
740; 915677; 45905169.000000; 
741; 922309; 46221068.000000; 
742; 920334; 46147298.000000; 
743; 923554; 46281223.000000; 
744; 923161; 46266287.000000; 
745; 923041; 46277626.000000; 
746; 923425; 46287379.000000; 
747; 921051; 46169707.000000; 
748; 919483; 46083578.000000; 
749; 921525; 46179771.000000; 
750; 921629; 46204900.000000; 
751; 925535; 46382722.000000; 
752; 941506; 47185991.000000; 
753; 947865; 47514145.000000; 
754; 937057; 46975277.000000; 
755; 925822; 46395928.000000; 
756; 922416; 46226987.000000; 
757; 925058; 46364487.000000; 
758; 916289; 45930227.000000; 
759; 921892; 46206088.000000; 
760; 926006; 46406342.000000; 
761; 920403; 46134913.000000; 
762; 923518; 46294845.000000; 
763; 924256; 46316406.000000; 
764; 912770; 45746801.000000; 
765; 921114; 46167280.000000; 
