Time Scale; Number of Packets; Total data; 
522; 816793; 40930685.000000; 
523; 795950; 39895797.000000; 
524; 806974; 40453710.000000; 
525; 720414; 36109013.000000; 
526; 735840; 36881245.000000; 
527; 711794; 35658982.000000; 
528; 739536; 37071870.000000; 
529; 793463; 39765054.000000; 
530; 780822; 39133861.000000; 
531; 802939; 40257606.000000; 
532; 743006; 37244647.000000; 
533; 802832; 40240580.000000; 
534; 780477; 39118187.000000; 
535; 700747; 35131615.000000; 
536; 722928; 36237494.000000; 
537; 683658; 34271095.000000; 
538; 662549; 33203557.000000; 
539; 776343; 38912714.000000; 
540; 770927; 38646369.000000; 
541; 752691; 37729744.000000; 
542; 736785; 36926678.000000; 
543; 803594; 40282346.000000; 
544; 793006; 39736600.000000; 
545; 731685; 36667527.000000; 
546; 731392; 36664689.000000; 
547; 795182; 39859824.000000; 
548; 771174; 38637163.000000; 
549; 819006; 41046921.000000; 
550; 836682; 41947236.000000; 
551; 759115; 38042015.000000; 
552; 837580; 41986014.000000; 
553; 800958; 40149895.000000; 
554; 749529; 37565258.000000; 
555; 677156; 33944138.000000; 
556; 670714; 33611688.000000; 
557; 668277; 33494765.000000; 
558; 646723; 32413195.000000; 
559; 743825; 37282534.000000; 
560; 771726; 38668751.000000; 
561; 810217; 40609936.000000; 
562; 828100; 41515862.000000; 
563; 747369; 37460396.000000; 
564; 721078; 36129576.000000; 
565; 742416; 37198877.000000; 
566; 737780; 36974940.000000; 
567; 775566; 38872764.000000; 
568; 746494; 37411115.000000; 
569; 814631; 40831343.000000; 
570; 767706; 38472067.000000; 
571; 763500; 38271807.000000; 
572; 830861; 41641276.000000; 
573; 804996; 40346458.000000; 
574; 753500; 37769233.000000; 
575; 731545; 36651589.000000; 
576; 724303; 36298558.000000; 
577; 770687; 38625055.000000; 
578; 771171; 38653099.000000; 
579; 770299; 38605299.000000; 
580; 753020; 37739879.000000; 
581; 796427; 39915827.000000; 
582; 830991; 41635800.000000; 
583; 761771; 38178523.000000; 
584; 810056; 40618369.000000; 
585; 771169; 38642861.000000; 
586; 697624; 34960405.000000; 
587; 786284; 39400397.000000; 
588; 772698; 38719557.000000; 
589; 807567; 40483068.000000; 
590; 798640; 40042478.000000; 
591; 793349; 39756684.000000; 
592; 819481; 41075406.000000; 
593; 726590; 36423981.000000; 
594; 822850; 41228137.000000; 
595; 790664; 39633437.000000; 
596; 761550; 38168957.000000; 
597; 740249; 37106972.000000; 
598; 733532; 36765902.000000; 
599; 767769; 38488012.000000; 
600; 779948; 39090774.000000; 
601; 745555; 37372215.000000; 
602; 772808; 38742444.000000; 
603; 826885; 41439755.000000; 
604; 783175; 39243406.000000; 
605; 796920; 39939006.000000; 
606; 784260; 39321768.000000; 
607; 842403; 42216825.000000; 
608; 801628; 40178743.000000; 
609; 804192; 40319744.000000; 
610; 722533; 36223867.000000; 
611; 727992; 36504424.000000; 
612; 792539; 39724521.000000; 
613; 787531; 39481028.000000; 
614; 836322; 41903748.000000; 
615; 707676; 35476767.000000; 
616; 739608; 37068068.000000; 
617; 721745; 36175521.000000; 
618; 774700; 38835572.000000; 
619; 781832; 39189370.000000; 
620; 717640; 35974970.000000; 
621; 771123; 38631681.000000; 
622; 816205; 40899461.000000; 
623; 701961; 35187800.000000; 
624; 811886; 40686721.000000; 
625; 764379; 38316087.000000; 
626; 813608; 40791209.000000; 
627; 739691; 37071316.000000; 
628; 784210; 39303638.000000; 
629; 763091; 38266931.000000; 
630; 769248; 38559780.000000; 
631; 783976; 39298303.000000; 
632; 778261; 39009865.000000; 
633; 782670; 39228454.000000; 
634; 742272; 37195790.000000; 
635; 783939; 39282796.000000; 
636; 775976; 38889514.000000; 
637; 791944; 39706591.000000; 
638; 811956; 40698884.000000; 
639; 783853; 39296022.000000; 
640; 777668; 38980677.000000; 
641; 801836; 40185276.000000; 
642; 783525; 39269243.000000; 
643; 787475; 39466004.000000; 
644; 779011; 39046960.000000; 
645; 799514; 40080793.000000; 
646; 774672; 38822241.000000; 
647; 774637; 38832098.000000; 
648; 771526; 38667240.000000; 
649; 771617; 38678726.000000; 
650; 822143; 41203672.000000; 
651; 787462; 39478043.000000; 
652; 774446; 38812201.000000; 
653; 817187; 40950123.000000; 
654; 756233; 37917967.000000; 
655; 740697; 37127682.000000; 
656; 699184; 35038243.000000; 
657; 766942; 38431460.000000; 
658; 795653; 39884681.000000; 
659; 863859; 43298284.000000; 
660; 865698; 43389722.000000; 
661; 876563; 43945176.000000; 
662; 871315; 43666577.000000; 
663; 869537; 43588295.000000; 
664; 802842; 40245884.000000; 
665; 743291; 37252607.000000; 
666; 697555; 34963913.000000; 
667; 763938; 38285210.000000; 
668; 798331; 40020662.000000; 
669; 721140; 36156471.000000; 
670; 812108; 40696942.000000; 
671; 770862; 38636378.000000; 
672; 786935; 39437799.000000; 
673; 682006; 34195783.000000; 
674; 716278; 35893619.000000; 
675; 776315; 38908238.000000; 
676; 720923; 36129260.000000; 
677; 765700; 38372190.000000; 
678; 797218; 39962381.000000; 
679; 791011; 39656553.000000; 
680; 809491; 40574394.000000; 
681; 723835; 36272090.000000; 
682; 701623; 35162945.000000; 
683; 802639; 40230324.000000; 
684; 819521; 41080766.000000; 
685; 701729; 35168946.000000; 
686; 744585; 37310400.000000; 
687; 748266; 37511800.000000; 
688; 740265; 37098136.000000; 
689; 773749; 38788735.000000; 
690; 834948; 41855326.000000; 
691; 770257; 38609032.000000; 
692; 762605; 38208506.000000; 
693; 741611; 37162938.000000; 
694; 649130; 32522677.000000; 
695; 795957; 39881395.000000; 
696; 775811; 38881168.000000; 
697; 830304; 41621648.000000; 
698; 803528; 40281967.000000; 
699; 790306; 39603957.000000; 
700; 799354; 40062374.000000; 
701; 716481; 35909131.000000; 
702; 733027; 36743217.000000; 
703; 817351; 40970444.000000; 
704; 785122; 39352912.000000; 
705; 774334; 38799852.000000; 
706; 807250; 40447786.000000; 
707; 898285; 45014396.000000; 
708; 885069; 44370241.000000; 
709; 828339; 41519503.000000; 
710; 746684; 37416031.000000; 
711; 757059; 37947954.000000; 
712; 752588; 37719959.000000; 
713; 799590; 40071033.000000; 
714; 743662; 37262020.000000; 
715; 696800; 34917459.000000; 
716; 683982; 34277864.000000; 
717; 764995; 38333366.000000; 
718; 730312; 36612024.000000; 
719; 726734; 36441865.000000; 
720; 779284; 39056651.000000; 
721; 789847; 39592849.000000; 
722; 861261; 43162835.000000; 
723; 764442; 38321402.000000; 
724; 699269; 35044874.000000; 
725; 843631; 42278976.000000; 
726; 737032; 36938845.000000; 
727; 687027; 34439045.000000; 
728; 795575; 39886041.000000; 
729; 832800; 41740333.000000; 
730; 792317; 39705658.000000; 
731; 832542; 41730404.000000; 
732; 777964; 38985503.000000; 
733; 791368; 39671101.000000; 
734; 797364; 39960641.000000; 
735; 795561; 39884380.000000; 
736; 799039; 40054292.000000; 
737; 701902; 35194750.000000; 
738; 733574; 36769174.000000; 
739; 784234; 39309124.000000; 
740; 752251; 37706287.000000; 
741; 845610; 42379062.000000; 
742; 816204; 40910412.000000; 
743; 833336; 41772569.000000; 
744; 816618; 40932270.000000; 
745; 853851; 42797133.000000; 
746; 772118; 38701051.000000; 
747; 774754; 38839224.000000; 
748; 749945; 37571620.000000; 
749; 799779; 40080712.000000; 
750; 804724; 40335563.000000; 
751; 743781; 37285932.000000; 
752; 801246; 40159253.000000; 
753; 706984; 35429197.000000; 
754; 723564; 36269394.000000; 
755; 693154; 34747660.000000; 
756; 748908; 37539465.000000; 
757; 727505; 36450115.000000; 
758; 787463; 39488849.000000; 
759; 691057; 34648161.000000; 
760; 693362; 34742219.000000; 
761; 873128; 43767244.000000; 
762; 831207; 41664248.000000; 
763; 753992; 37792469.000000; 
764; 752692; 37732365.000000; 
765; 755502; 37851064.000000; 
766; 784627; 39331553.000000; 
767; 750601; 37640190.000000; 
768; 807799; 40488921.000000; 
769; 784827; 39343011.000000; 
770; 699982; 35082997.000000; 
771; 760549; 38108418.000000; 
772; 754044; 37793842.000000; 
773; 724640; 36315849.000000; 
774; 703387; 35251838.000000; 
775; 820219; 41116664.000000; 
776; 790730; 39635079.000000; 
777; 705918; 35395538.000000; 
778; 802078; 40201734.000000; 
779; 822743; 41237149.000000; 
780; 825588; 41377697.000000; 
781; 799078; 40049866.000000; 
782; 782337; 39213309.000000; 
783; 828774; 41544044.000000; 
784; 764433; 38306857.000000; 
785; 811982; 40709564.000000; 
786; 804807; 40334545.000000; 
787; 768844; 38534859.000000; 
788; 843165; 42259189.000000; 
789; 783056; 39242421.000000; 
790; 780422; 39116767.000000; 
791; 786869; 39445269.000000; 
792; 801444; 40164613.000000; 
793; 794975; 39859079.000000; 
794; 863756; 43281943.000000; 
795; 750717; 37635829.000000; 
796; 783449; 39273548.000000; 
797; 779289; 39064750.000000; 
798; 775118; 38854846.000000; 
799; 801552; 40178745.000000; 
800; 782274; 39207946.000000; 
801; 817143; 40950760.000000; 
802; 768050; 38485694.000000; 
803; 791341; 39682810.000000; 
804; 755399; 37849311.000000; 
805; 720902; 36128106.000000; 
806; 821699; 41176748.000000; 
807; 744337; 37320195.000000; 
808; 820015; 41099613.000000; 
809; 802824; 40230179.000000; 
810; 848768; 42551357.000000; 
811; 716870; 35934854.000000; 
812; 754976; 37844289.000000; 
813; 757637; 37965844.000000; 
814; 789077; 39545843.000000; 
815; 810246; 40605648.000000; 
816; 794796; 39839137.000000; 
817; 831570; 41680198.000000; 
818; 756174; 37911397.000000; 
819; 749213; 37551095.000000; 
820; 707377; 35444753.000000; 
821; 809370; 40553641.000000; 
822; 794986; 39841718.000000; 
823; 754285; 37798373.000000; 
824; 799201; 40044592.000000; 
825; 816460; 40927697.000000; 
826; 861293; 43178671.000000; 
827; 855373; 42863698.000000; 
828; 791862; 39681407.000000; 
829; 714448; 35797187.000000; 
830; 779710; 39079044.000000; 
831; 801086; 40166268.000000; 
832; 804398; 40318812.000000; 
833; 831052; 41640756.000000; 
834; 792945; 39746002.000000; 
835; 803680; 40279288.000000; 
836; 823065; 41256174.000000; 
837; 788179; 39489852.000000; 
838; 855700; 42888615.000000; 
839; 781071; 39141548.000000; 
840; 822092; 41203009.000000; 
841; 833663; 41778219.000000; 
842; 772139; 38688871.000000; 
843; 765742; 38382725.000000; 
844; 792429; 39712516.000000; 
845; 772321; 38712107.000000; 
846; 737006; 36938156.000000; 
847; 801466; 40178006.000000; 
848; 861717; 43184978.000000; 
849; 838117; 42016221.000000; 
850; 788264; 39513505.000000; 
851; 693780; 34777656.000000; 
852; 705929; 35390460.000000; 
853; 720932; 36127104.000000; 
854; 736104; 36889416.000000; 
855; 755912; 37894817.000000; 
856; 806699; 40429454.000000; 
857; 794291; 39798355.000000; 
858; 841381; 42169075.000000; 
859; 814407; 40833256.000000; 
860; 753653; 37765409.000000; 
861; 778535; 39031277.000000; 
862; 777056; 38953522.000000; 
863; 724377; 36304445.000000; 
864; 831625; 41701930.000000; 
865; 751627; 37674633.000000; 
866; 753919; 37786888.000000; 
867; 760674; 38118312.000000; 
868; 694092; 34801723.000000; 
869; 677200; 33937865.000000; 
870; 823422; 41270736.000000; 
